"mad_accel(m/s2)","mad_timestamp(s)","low","init_gap","cont_gap","percentage_matched_snapshots","frechet_euclidean","frechet_manhattan","frechet_lca_euclidean","frechet_lca_manhattan","mean_length_gaps_mean","mean_length_gaps_std","number_of_gaps","number_of_groups_of_gaps","p2p_mean_euclidean_mean","p2p_mean_euclidean_std","p2p_mean_euclidean_max","p2p_mean_manhattan_mean","p2p_mean_manhattan_std","p2p_mean_manhattan_max","p2p_mean_lca_euclidean_mean","p2p_mean_lca_euclidean_std","p2p_mean_lca_euclidean_max","p2p_mean_lca_manhattan_mean","p2p_mean_lca_manhattan_std","p2p_mean_lca_manhattan_max","percentage_gaps","percentage_gaps_lca","percentage_matched_snapshots_lca","percentage_mismatched_snapshots","percentage_mismatched_snapshots_lca"
"0.18","0.18","200","-0.5","-1.4","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-1.3","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-1.2","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-1.1","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-1","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-0.9","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-0.8","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-0.7","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.18","0.18","200","-0.5","-0.6","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","-3","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-3","-0.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2.5","-0.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-2","-0.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1.5","-0.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-1","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.22","0.22","200","-0.5","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
