dt-timestamp(s),dt-accel(m/s2),pt-timestamp(s),pt-accel(m/s2)
19.9,0.0,16.987,0.004905
19.9,0.0,17.186,0.043164
19.9,0.0,17.283,0.061803
19.9,0.0,17.405,0.220725
19.9,0.0,17.48,0.287433
19.9,0.0,17.579,0.363951
19.9,0.0,17.678,0.555246
19.9,0.0,17.804,0.584676
19.9,0.0,17.875,0.732807
19.9,0.0,17.974,0.666099
19.9,0.0,18.073,0.752427
19.9,0.0,18.182,0.679833
19.9,0.0,18.27,0.732807
19.9,0.0,18.412,0.641574
19.9,0.0,18.468,0.709263
19.9,0.0,18.589,0.694548
19.9,0.0,18.666,0.555246
19.9,0.0,18.764,0.3924
19.9,0.0,18.863,0.40221
19.9,0.0,18.986,0.18639
19.9,0.0,19.06,0.143226
19.9,0.0,19.2,0.057879
19.9,0.0,19.356,0.0
19.9,0.0,19.554,0.0
