timestamp(s),accel(m/s2)
0.0,0.5393691757758177
0.1,0.28754669735720484
0.2,-0.006061752989815594
0.30000000000000004,-0.41610184854140553
0.4,0.029462936594668032
0.5,0.3256017357714951
0.6000000000000001,0.20772742866339589
0.7000000000000001,0.21451947417238892
0.8,-0.0312581233212913
0.9,-0.22182079178074188
1.0,-0.44067238923584295
1.1,0.24189526878682277
1.2000000000000002,0.2524285701867096
1.3,0.04261042062560605
1.4000000000000001,0.4485804134940641
1.5,-0.2698550538537796
1.6,0.6894259092812915
1.7000000000000002,-0.4815340362460122
1.8,0.44535431093374034
1.9000000000000001,0.36429474116652893
2.0,0.4920248970333798
2.1,0.008134387291677148
2.2,0.17501139061073334
2.3000000000000003,0.21936813603035377
2.4000000000000004,0.023914647806817513
2.5,0.26460288357031747
2.6,0.6060028748941317
2.7,-0.03217319340728986
2.8000000000000003,-0.5461756401549406
2.9000000000000004,0.05318539317569748
3.0,0.6931130130766288
3.1,0.31769216682979584
3.2,-0.43646815109694614
3.3000000000000003,0.4734728401826067
3.4000000000000004,-0.566233523348621
3.5,0.41118349838142376
3.6,-0.5180539340586227
3.7,0.07445336184281903
3.8000000000000003,-0.5731715250908177
3.9000000000000004,-0.4966787497347782
4.0,0.5465665796906407
4.1000000000000005,-0.27823818514914234
4.2,0.2153336716141353
4.3,0.6676558233426464
4.4,-0.23983370940725435
4.5,0.608255143041428
4.6000000000000005,0.5527879301291334
4.7,-0.1822726821951398
4.800000000000001,0.023099139487555043
4.9,-0.41805056176095945
5.0,-0.52423989788501
5.1000000000000005,-0.008146362933451279
5.2,0.2368049553529591
5.300000000000001,-0.3995664626373495
5.4,-0.0714692938682705
5.5,-0.15936137883820445
5.6000000000000005,-0.011602803301133835
5.7,0.45143121399992303
5.800000000000001,-0.6600057925434527
5.9,-0.4190907592731199
6.0,0.5017763761288385
6.1000000000000005,0.6642586092850284
6.2,-0.5667452958269551
6.300000000000001,0.23847167009952708
6.4,0.6653326500257157
6.5,0.5517756186623399
6.6000000000000005,0.43597602128923074
6.7,0.17952524447188645
6.800000000000001,0.6800273537464447
6.9,-0.5727758638492305
7.0,-0.499518888699629
7.1000000000000005,-0.12359215335501583
7.2,-0.04437970838679273
7.300000000000001,0.16977646669159074
7.4,-0.5163653245603695
7.5,-0.5891483940079024
7.6000000000000005,0.11913253966886028
7.7,0.6554527045579284
7.800000000000001,0.014115223582791936
7.9,-0.12989658885698407
8.0,0.44160501780722683
8.1,0.2948616868310693
8.200000000000001,-0.325178385921042
8.3,0.4826610152829076
8.4,0.14993897380506538
8.5,0.12239575012996584
8.6,0.5410149736193981
8.700000000000001,0.24092117622429077
8.8,-0.22670018267988595
8.9,0.20714338295370383
9.0,0.5080216337126058
9.1,0.20436164947734392
9.200000000000001,0.4707541503932522
9.3,0.2601509988858479
9.4,0.4776674396299785
9.5,0.0409810191761798
9.600000000000001,0.5197620300260841
9.700000000000001,-0.372700243113107
9.8,0.5264883953117834
9.9,-0.49657198381289874
10.0,-0.2746338671726122
10.100000000000001,0.171423958278885
10.200000000000001,0.33516640071648385
10.3,-0.5074545589987568
10.4,0.317239562657212
10.5,0.46470735023663856
10.600000000000001,0.040083146649230295
10.700000000000001,0.4173522172974957
10.8,-0.4405658354168226
10.9,-0.28320556175732736
11.0,-0.561568398586231
11.100000000000001,0.1663697892303041
11.200000000000001,-0.45197819856034926
11.3,0.17702086404538597
11.4,-0.14322132328585402
11.5,0.6248390036078355
